,G,3PAr,FTr,TOV_pct_,OWS,DBPM,OWS_p_48,DWS_p_48,Year_3PAr,Reb_p_Vers,Defense,Val_p_Shot,_pct_Min,RAW_Contrib,Tm_Sum,Reb_p_Vers_1,Defense_1,MPG,Tm_Sum_1,Tm_Adj_1,Tm_DRtg,OStdErr,Dcontrib_1,Production,ProddashGm,True_Salary,Adjusted_Production,Yrs_Experience,Playoffs
14380,72,0.003,0.14400000000000002,13.3,1.0,1.1,0.042,0.08,0.222,-2.14,0.68,-0.3,0.29,-0.77,3.39,0.3,-0.3,-0.7,2.6,0.5,3.1,1.6,0.3,1600000.0,1700000.0,1800000.0,1700000.0,12.0,1
14381,64,0.0,0.601,16.6,2.1,2.1,0.08800000000000001,0.046,0.222,0.3,1.56,0.09,0.29,0.72,2.83,0.3,-0.2,-0.6,3.6,0.2,-3.4,1.6,0.7,6500000.0,8000000.0,5700000.0,10600000.0,5.0,1
14382,69,0.39899999999999997,0.168,12.6,-0.2,-1.0,-0.01,0.032,0.222,-2.16,-0.13,-0.13,0.28,-0.83,-3.75,-0.5,0.0,-0.7,-1.6,-0.6,-1.2,1.6,-0.3,-900000.0,-1200000.0,800000.0,700000.0,2.0,0
14383,61,0.12300000000000001,0.3,15.3,1.1,-2.8,0.048,0.018000000000000002,0.222,0.71,0.47,0.23,0.28,-0.72,-2.09,0.1,0.4,-0.5,0.9,0.0,-4.9,1.6,-0.8,-500000.0,-1100000.0,600000.0,500000.0,3.0,0
14384,72,0.006,0.24100000000000002,13.7,0.8,-0.5,0.035,0.044000000000000004,0.222,-1.71,-0.37,-0.27,0.28,-1.03,1.78,0.6,-0.4,-0.7,4.5,0.1,-1.4,1.6,-0.2,-800000.0,-1100000.0,600000.0,200000.0,1.0,0
14386,56,0.013999999999999999,0.155,9.6,0.1,1.0,0.005,0.052000000000000005,0.222,-2.48,0.84,-0.36,0.28,-0.65,3.61,-0.3,0.1,-0.5,4.2,-0.4,0.5,1.6,0.3,300000.0,0.0,1100000.0,400000.0,1.0,1
14387,77,0.006999999999999999,0.228,13.6,0.2,1.0,0.009000000000000001,0.061,0.222,-1.52,0.08,-0.29,0.28,-0.96,-2.24,0.2,-0.1,-0.8,0.2,-0.3,2.4,1.6,0.3,200000.0,100000.0,600000.0,600000.0,2.0,1
14388,46,0.38799999999999996,0.359,12.8,1.4,-1.6,0.063,0.013999999999999999,0.222,-2.11,-0.87,0.07,0.28,-0.25,-4.24,-0.8,-0.1,-0.2,-1.9,-0.4,-3.0,1.6,-0.5,1600000.0,2100000.0,1400000.0,1600000.0,5.0,0
14389,56,0.0,0.42,14.6,0.9,-0.1,0.039,0.044000000000000004,0.222,-2.32,-0.15,-0.18,0.27,-0.59,-5.75,0.4,-0.3,-0.5,-0.6,-0.8,-3.0,1.6,-0.1,100000.0,-300000.0,600000.0,600000.0,0.0,0
14390,82,0.284,0.23600000000000002,14.4,0.2,-0.1,0.006999999999999999,0.086,0.222,1.18,0.99,0.1,0.28,-0.82,4.71,0.2,0.4,-0.8,3.6,-0.5,6.4,1.6,-0.1,800000.0,800000.0,1000000.0,800000.0,3.0,1
14391,49,0.45,0.213,19.3,-1.6,0.9,-0.071,0.078,0.222,1.35,0.31,0.02,0.27,-1.08,-3.29,0.1,0.3,-0.3,0.6,0.0,4.8,1.6,0.2,900000.0,900000.0,2100000.0,900000.0,9.0,1
14392,49,0.076,0.327,10.5,0.9,-1.5,0.04,0.018000000000000002,0.222,-1.71,-0.87,-0.1,0.27,-0.6,-3.36,-0.5,-0.1,-0.4,-1.9,-0.7,-3.0,1.6,-0.4,-800000.0,-2000000.0,600000.0,400000.0,3.0,0
14393,36,0.294,0.221,17.2,-0.4,-2.8,-0.018000000000000002,0.013000000000000001,0.222,3.42,-0.44,0.44,0.27,-0.34,-4.74,0.8,0.0,0.1,-0.4,-1.1,-4.6,1.6,-0.8,200000.0,-800000.0,1100000.0,300000.0,7.0,0
14394,65,0.004,0.39899999999999997,11.3,1.8,0.1,0.08199999999999999,0.037000000000000005,0.222,-1.5,0.53,-0.05,0.27,0.13,-3.36,0.2,-0.1,-0.7,-1.9,-0.7,-3.0,1.6,0.1,2600000.0,3100000.0,900000.0,2200000.0,0.0,0
14395,39,0.32299999999999995,0.16,13.0,-0.5,-2.5,-0.022000000000000002,0.01,0.222,-2.46,-1.3,-0.14,0.26,-1.1,-5.92,-1.1,-0.2,-0.1,-1.8,0.1,-5.8,1.6,-0.7,-2200000.0,-5800000.0,600000.0,0.0,4.0,0
14396,27,0.311,0.249,9.6,1.9,-0.8,0.087,0.036000000000000004,0.222,0.19,0.15,0.13,0.26,0.7,-3.75,0.1,0.3,0.5,-1.6,-0.6,-1.2,1.6,-0.2,6100000.0,16600000.0,12600000.0,15200000.0,1.0,0
14397,58,0.0,0.28800000000000003,16.1,0.0,1.9,0.0,0.032,0.222,-1.59,1.96,-0.34,0.26,-0.18,4.01,0.2,-0.4,-0.6,3.6,-0.5,-3.0,1.6,0.6,1000000.0,1000000.0,800000.0,1000000.0,0.0,0
14398,53,0.384,0.276,15.6,1.4,1.2,0.066,0.076,0.222,0.63,0.54,0.06,0.26,0.36,5.97,0.6,0.1,-0.5,4.8,-0.2,3.2,1.6,0.3,5600000.0,8000000.0,7400000.0,11000000.0,7.0,1
14399,47,0.0,0.21600000000000003,9.0,1.2,-1.2,0.057,0.039,0.222,-2.97,-1.06,-0.28,0.25,-0.98,1.97,-0.3,-0.2,-0.4,2.2,0.5,0.1,1.6,-0.4,-500000.0,-1600000.0,1100000.0,-300000.0,6.0,1
14400,60,0.361,0.318,13.8,2.0,0.3,0.095,0.047,0.222,3.17,-0.32,0.22,0.26,0.37,1.78,0.7,-0.1,-0.6,4.5,0.1,-1.4,1.6,0.1,5400000.0,7100000.0,5200000.0,9400000.0,12.0,0
14401,32,0.397,0.163,13.5,0.8,-0.1,0.037000000000000005,0.033,0.222,-0.65,-0.15,0.07,0.25,0.33,-3.36,-0.3,0.0,0.2,-1.9,-0.7,-3.0,1.6,0.0,3500000.0,7500000.0,4700000.0,5600000.0,12.0,0
14402,49,0.26899999999999996,0.147,14.5,0.8,-1.2,0.037000000000000005,0.040999999999999995,0.222,-0.95,-1.89,0.0,0.25,-1.03,3.39,-0.5,-0.2,-0.4,2.6,0.5,3.1,1.6,-0.4,-200000.0,-900000.0,1400000.0,-200000.0,8.0,1
14403,57,0.003,0.276,10.6,2.0,-1.0,0.095,0.038,0.222,-0.25,-0.07,-0.04,0.25,0.03,-2.09,0.5,0.0,-0.6,0.9,0.0,-4.9,1.6,-0.2,2800000.0,3500000.0,1400000.0,2900000.0,8.0,0
14404,31,0.009000000000000001,0.375,13.7,1.3,1.8,0.062,0.043,0.222,-0.32,0.47,-0.06,0.25,0.55,-4.74,0.3,-0.1,0.2,-0.4,-1.1,-4.6,1.6,0.5,4300000.0,9800000.0,5400000.0,7500000.0,6.0,0
14406,82,0.0,1.028,23.8,0.5,3.0,0.024,0.106,0.222,-1.27,0.84,-0.16,0.25,-0.32,4.71,0.6,-0.3,-0.9,3.6,-0.5,6.4,1.6,0.8,2800000.0,2800000.0,2000000.0,3300000.0,0.0,1
14408,55,0.532,0.111,14.8,-0.3,-0.5,-0.017,0.071,0.222,-0.14,-0.66,0.07,0.25,-0.76,-2.07,-0.3,0.1,-0.6,-1.1,0.0,6.3,1.6,-0.2,1700000.0,2100000.0,2000000.0,1900000.0,5.0,1
14409,56,0.545,0.125,7.9,1.0,-1.2,0.049,0.059000000000000004,0.222,-2.09,-0.59,-0.03,0.25,-0.57,3.39,-1.1,0.1,-0.6,2.6,0.5,3.1,1.6,-0.4,2000000.0,2400000.0,2500000.0,2300000.0,10.0,1
14410,27,0.233,0.35100000000000003,9.4,2.6,-2.2,0.128,0.028999999999999998,0.222,1.09,-0.61,0.08,0.25,0.4,2.83,0.2,-0.1,0.4,3.6,0.2,-3.4,1.6,-0.6,4700000.0,12200000.0,11100000.0,11100000.0,7.0,1
14411,40,0.209,0.342,14.0,0.6,-0.1,0.027999999999999997,0.024,0.222,-2.35,0.0,-0.05,0.25,-0.16,-4.74,-0.6,0.0,-0.2,-0.4,-1.1,-4.6,1.6,0.0,1000000.0,900000.0,900000.0,1000000.0,1.0,0
14412,70,0.158,0.319,15.6,0.4,0.1,0.022000000000000002,0.061,0.222,1.09,1.38,0.12,0.24,-0.36,-0.16,-0.1,0.3,-0.8,1.6,-0.6,-0.2,1.6,0.1,1300000.0,1300000.0,700000.0,1200000.0,1.0,1
14414,57,0.573,0.17300000000000001,10.7,-0.2,0.8,-0.009000000000000001,0.076,0.222,-2.23,-0.86,-0.21,0.24,-0.84,-3.29,-0.9,0.0,-0.6,0.6,0.0,4.8,1.6,0.2,1500000.0,1700000.0,1600000.0,1600000.0,10.0,1
14415,44,0.297,0.092,12.9,-0.8,-0.1,-0.040999999999999995,0.025,0.222,-2.71,0.78,-0.17,0.24,-0.56,-4.74,-1.1,0.1,-0.4,-0.4,-1.1,-4.6,1.6,0.0,-900000.0,-2600000.0,800000.0,700000.0,0.0,0
14416,56,0.018000000000000002,0.287,12.1,1.6,2.2,0.081,0.071,0.222,1.61,0.08,-0.22,0.24,0.44,-2.85,2.5,-0.1,-0.6,-0.9,-0.4,1.0,1.6,0.5,5500000.0,7600000.0,4500000.0,9700000.0,11.0,1
14417,49,0.091,0.24600000000000002,12.9,0.3,2.5,0.016,0.087,0.222,-1.07,0.89,-0.14,0.24,-0.32,-2.07,-0.5,0.2,-0.5,-1.1,0.0,6.3,1.6,0.6,3600000.0,5300000.0,4400000.0,5900000.0,7.0,1
14419,54,0.426,0.22,13.4,0.2,-0.6,0.01,0.057,0.222,-2.36,-1.18,-0.02,0.23,-0.74,0.25,-1.5,-0.3,-0.6,1.8,-0.5,1.6,1.6,-0.1,-100000.0,-600000.0,700000.0,300000.0,6.0,1
14421,54,0.075,0.276,15.5,0.8,1.1,0.043,0.033,0.222,-0.77,0.57,-0.12,0.22,-0.12,-5.85,0.6,0.1,-0.7,0.4,0.5,-2.8,1.6,0.3,3700000.0,5000000.0,2600000.0,5300000.0,4.0,0
14424,44,0.168,0.326,10.1,0.4,0.5,0.02,0.068,0.222,-2.31,0.07,-0.05,0.22,-0.5,-1.27,-1.3,0.1,-0.5,0.4,-1.5,4.6,1.6,0.1,700000.0,400000.0,1000000.0,700000.0,2.0,0
14425,60,0.0,0.187,11.6,-0.7,2.8,-0.04,0.09699999999999999,0.222,-3.29,2.26,-0.36,0.22,-0.69,-1.27,-0.8,-0.4,-0.8,0.4,-1.5,4.6,1.6,0.7,-200000.0,-700000.0,700000.0,600000.0,0.0,0
14426,52,0.006999999999999999,0.157,9.8,1.7,0.4,0.095,0.039,0.222,0.1,0.02,-0.1,0.22,0.05,1.78,1.0,-0.3,-0.7,4.5,0.1,-1.4,1.6,0.1,3600000.0,5000000.0,3200000.0,5600000.0,0.0,0
14427,29,0.172,0.233,10.5,0.2,0.1,0.011000000000000001,0.055999999999999994,0.222,-1.56,-0.32,-0.16,0.22,-0.75,-4.48,-0.8,0.1,0.0,0.7,0.4,2.7,1.6,0.0,1600000.0,2700000.0,4800000.0,2300000.0,8.0,1
14428,26,0.239,0.184,12.9,-0.6,-2.1,-0.032,0.018000000000000002,0.222,0.39,-0.03,0.03,0.22,-0.43,-3.36,0.1,0.2,0.2,-1.9,-0.7,-3.0,1.6,-0.5,-200000.0,-2800000.0,1300000.0,-400000.0,0.0,0
14429,57,0.20199999999999999,0.233,11.8,1.1,-1.7,0.063,0.063,0.222,0.94,0.35,0.34,0.22,-0.2,-1.27,0.3,0.3,-0.7,0.4,-1.5,4.6,1.6,-0.4,2100000.0,2500000.0,1100000.0,2100000.0,11.0,0
14430,41,0.009000000000000001,0.41100000000000003,14.3,0.4,1.6,0.021,0.08199999999999999,0.222,-1.36,2.86,-0.15,0.22,-0.14,-2.67,-0.2,-0.1,-0.4,-0.9,-0.7,-1.0,1.6,0.4,1800000.0,2500000.0,1300000.0,1900000.0,4.0,0
14431,35,0.055,0.282,10.2,0.3,0.8,0.017,0.084,0.222,0.8,-0.34,-0.14,0.22,-0.31,-1.27,0.5,-0.1,-0.2,0.4,-1.5,4.6,1.6,0.2,1500000.0,2200000.0,2100000.0,1800000.0,8.0,0
14434,48,0.32,0.307,21.1,-0.7,-1.1,-0.04,0.027999999999999997,0.222,1.93,0.08,0.13,0.21,-0.87,-5.85,0.7,0.2,-0.6,0.4,0.5,-2.8,1.6,-0.3,0.0,-700000.0,700000.0,300000.0,2.0,0
14435,51,0.003,0.278,12.5,0.3,-0.7,0.017,0.063,0.222,-2.15,0.64,-0.23,0.22,-0.76,-2.67,0.2,-0.4,-0.7,-0.9,-0.7,-1.0,1.6,-0.2,-1100000.0,-2500000.0,1000000.0,1000000.0,12.0,0
14436,49,0.88,0.062,8.8,0.0,-0.7,-0.001,0.057,0.222,-3.21,-0.8,-0.01,0.21,-0.46,-2.85,-1.9,0.0,-0.6,-0.9,-0.4,1.0,1.6,-0.1,1000000.0,1000000.0,800000.0,1000000.0,11.0,1
14437,32,0.0,0.152,12.6,-0.2,1.0,-0.013999999999999999,0.061,0.222,0.08,0.82,-0.19,0.21,-0.43,-1.34,-0.2,-0.4,-0.1,0.5,-0.5,-1.2,1.6,0.3,500000.0,-300000.0,1300000.0,400000.0,7.0,0
14438,41,0.584,0.168,15.9,0.4,0.4,0.022000000000000002,0.068,0.222,-0.6,-1.09,-0.05,0.21,-0.36,3.39,-0.4,0.0,-0.4,2.6,0.5,3.1,1.6,0.1,2400000.0,3800000.0,3900000.0,3800000.0,10.0,1
14439,47,0.44299999999999995,0.139,6.6,0.3,-1.1,0.016,0.034,0.222,-3.02,-1.3,-0.16,0.21,-0.66,-0.16,-1.0,-0.2,-0.6,1.6,-0.6,-0.2,1.6,-0.3,-400000.0,-1400000.0,600000.0,300000.0,7.0,1
14440,23,0.297,0.335,14.4,1.3,1.9,0.077,0.077,0.222,0.26,1.86,0.13,0.21,0.86,3.61,-0.2,0.5,0.3,4.2,-0.4,0.5,1.6,0.5,6800000.0,21600000.0,16100000.0,21200000.0,9.0,1
14441,51,0.011000000000000001,0.494,22.8,0.5,2.8,0.027999999999999997,0.081,0.222,-2.75,0.7,-0.17,0.21,-0.18,3.39,-0.5,-0.4,-0.7,2.6,0.5,3.1,1.6,0.6,3200000.0,4500000.0,3700000.0,5400000.0,14.0,1
14442,34,0.43700000000000006,0.214,11.5,0.1,-3.5,0.006,0.017,0.222,0.02,-1.09,0.1,0.2,-0.87,1.78,-0.1,0.0,-0.3,4.5,0.1,-1.4,1.6,-0.8,-900000.0,-3600000.0,800000.0,-800000.0,3.0,0
14443,25,0.444,0.16699999999999998,10.8,0.3,0.9,0.019,0.07200000000000001,0.222,-2.73,-0.54,-0.11,0.2,-0.36,-3.29,-1.0,0.0,0.2,0.6,0.0,4.8,1.6,0.2,3100000.0,7800000.0,8700000.0,7200000.0,12.0,1
14444,30,0.01,0.8540000000000001,21.6,0.5,1.2,0.028999999999999998,0.048,0.222,-0.08,-0.12,-0.3,0.2,0.0,-5.92,0.9,0.2,-0.1,-1.8,0.1,-5.8,1.7,0.3,2500000.0,5100000.0,2600000.0,3700000.0,8.0,0
14445,25,0.38,0.185,6.7,1.5,-1.9,0.092,0.025,0.222,-1.59,-0.53,0.0,0.2,0.05,-5.85,-0.4,0.1,0.1,0.4,0.5,-2.8,1.7,-0.4,4100000.0,11200000.0,8700000.0,10500000.0,9.0,0
14446,50,0.466,0.253,13.0,-0.4,-2.1,-0.023,0.043,0.222,0.6,-0.51,0.08,0.2,-0.73,-2.85,0.1,0.1,-0.7,-0.9,-0.4,1.0,1.7,-0.5,-300000.0,-1200000.0,700000.0,500000.0,1.0,1
14447,63,0.212,0.319,12.9,0.3,-1.0,0.015,0.04,0.222,-1.03,-0.62,-0.15,0.2,-0.9,-1.49,-0.4,0.0,-0.9,1.0,0.9,0.2,1.7,-0.2,100000.0,-200000.0,600000.0,400000.0,0.0,1
14448,61,0.648,0.18600000000000003,12.7,0.7,-2.4,0.044000000000000004,0.025,0.222,-2.75,-0.87,0.07,0.2,-0.47,2.83,-1.5,-0.1,-0.9,3.6,0.2,-3.4,1.7,-0.5,300000.0,0.0,600000.0,700000.0,2.0,1
14449,64,0.405,0.14300000000000002,15.1,0.2,-3.2,0.013000000000000001,0.031,0.222,0.48,-0.39,0.2,0.2,-0.67,3.61,0.3,0.2,-0.9,4.2,-0.4,0.5,1.7,-0.7,-500000.0,-900000.0,700000.0,600000.0,1.0,1
14450,51,0.40299999999999997,0.19399999999999998,30.3,-0.7,-0.1,-0.043,0.057,0.222,-0.23,-1.34,0.0,0.2,-1.37,-3.29,-0.2,-0.1,-0.7,0.6,0.0,4.8,1.7,-0.1,-1800000.0,-3500000.0,800000.0,500000.0,6.0,1
14451,41,0.136,0.203,19.7,-0.7,-0.2,-0.040999999999999995,0.052000000000000005,0.222,2.01,0.49,0.04,0.2,-0.77,-2.85,0.5,0.3,-0.5,-0.9,-0.4,1.0,1.7,0.0,-600000.0,-2200000.0,600000.0,200000.0,6.0,1
14452,52,0.063,0.26899999999999996,19.4,0.2,1.0,0.013000000000000001,0.025,0.222,0.17,1.5,-0.09,0.19,0.0,-5.92,0.6,0.3,-0.8,-1.8,0.1,-5.8,1.7,0.2,2400000.0,3300000.0,800000.0,2400000.0,3.0,0
14453,40,0.503,0.057999999999999996,8.1,0.2,0.6,0.012,0.031,0.222,-1.82,0.74,-0.03,0.19,0.01,-4.74,-1.2,0.0,-0.5,-0.4,-1.1,-4.6,1.7,0.2,1600000.0,2200000.0,700000.0,1500000.0,3.0,0
14454,52,0.011000000000000001,0.214,11.2,0.1,1.2,0.004,0.055,0.222,0.35,-0.09,-0.31,0.19,-0.37,-2.67,0.5,-0.4,-0.8,-0.9,-0.7,-1.0,1.7,0.3,500000.0,300000.0,700000.0,800000.0,3.0,0
14455,37,0.0,0.652,17.8,1.1,2.4,0.071,0.10300000000000001,0.222,-1.54,0.9,0.02,0.19,-0.04,-2.07,-0.3,-0.3,-0.5,-1.1,0.0,6.3,1.7,0.5,4100000.0,7900000.0,6400000.0,9700000.0,18.0,1
14456,46,0.278,0.198,9.2,0.0,-1.4,0.0,0.057,0.222,-0.75,-0.86,-0.11,0.19,-0.74,-2.24,-0.6,0.0,-0.7,0.2,-0.3,2.4,1.7,-0.3,0.0,-800000.0,600000.0,300000.0,1.0,1
14458,60,0.005,0.733,11.2,1.1,0.7,0.075,0.075,0.222,-1.19,0.54,-0.22,0.19,-0.4,0.23,0.4,0.1,-0.9,2.7,0.5,2.1,1.7,0.1,2100000.0,2500000.0,1600000.0,2700000.0,0.0,1
14459,66,0.278,0.18899999999999997,7.6,0.2,0.0,0.013999999999999999,0.046,0.222,-2.64,-0.61,-0.21,0.19,-0.67,-2.24,-0.9,-0.1,-1.0,0.2,-0.3,2.4,1.7,0.0,300000.0,100000.0,700000.0,700000.0,0.0,1
14460,64,0.013999999999999999,0.251,11.0,0.7,-1.1,0.045,0.065,0.222,-0.68,-1.01,-0.16,0.18,-0.76,0.25,0.1,-0.4,-1.0,1.8,-0.5,1.6,1.7,-0.2,-700000.0,-1100000.0,1000000.0,1000000.0,2.0,1
14461,45,0.006999999999999999,0.985,11.3,1.9,2.7,0.126,0.081,0.222,-2.07,2.37,-0.08,0.19,0.34,-1.49,0.1,-0.2,-0.7,1.0,0.9,0.2,1.7,0.6,5600000.0,9400000.0,7900000.0,15500000.0,8.0,1
14462,21,0.439,0.203,16.5,0.0,-1.7,-0.001,0.026000000000000002,0.222,1.23,0.5,0.3,0.18,0.11,-3.36,-0.1,0.2,0.2,-1.9,-0.7,-3.0,1.7,-0.3,2200000.0,5800000.0,3900000.0,3900000.0,9.0,0
14463,22,0.40299999999999997,0.28,18.0,0.8,-2.6,0.053,0.02,0.222,0.86,-1.07,0.36,0.18,-0.25,-1.34,-0.1,0.0,0.1,0.5,-0.5,-1.2,1.7,-0.5,1200000.0,1600000.0,3000000.0,1300000.0,7.0,0
14465,42,0.0,0.254,15.5,0.2,0.8,0.015,0.063,0.222,-2.22,0.03,-0.38,0.18,-0.72,-1.49,0.0,-0.1,-0.7,1.0,0.9,0.2,1.7,0.1,600000.0,100000.0,1000000.0,500000.0,4.0,1
14466,26,0.35,0.135,7.1,0.7,-1.8,0.046,0.012,0.222,-3.54,-0.66,-0.08,0.18,-0.21,-3.36,-0.9,-0.1,-0.1,-1.9,-0.7,-3.0,1.7,-0.3,700000.0,0.0,1000000.0,600000.0,7.0,0
14469,25,0.128,0.29600000000000004,17.2,0.2,1.0,0.015,0.028999999999999998,0.222,1.31,1.03,0.0,0.18,0.12,-5.92,0.4,0.0,-0.1,-1.8,0.1,-5.8,1.7,0.2,2900000.0,7100000.0,3500000.0,5300000.0,1.0,0
14471,38,0.596,0.204,8.4,0.1,-1.3,0.009000000000000001,0.03,0.222,-3.64,-0.06,-0.1,0.17,-0.51,-5.85,-1.6,-0.1,-0.6,0.4,0.5,-2.8,1.7,-0.2,1100000.0,1100000.0,1000000.0,1100000.0,7.0,0
14472,24,0.41100000000000003,0.114,16.0,0.2,-0.7,0.015,0.035,0.222,-0.64,-0.52,0.12,0.17,-0.31,-0.16,-0.5,0.0,-0.1,1.6,-0.6,-0.2,1.7,-0.2,1000000.0,900000.0,2200000.0,900000.0,7.0,1
14473,63,0.0,0.628,16.7,0.8,0.8,0.059000000000000004,0.073,0.222,-1.77,-1.29,-0.09,0.17,-0.37,-1.27,0.4,-0.1,-1.0,0.4,-1.5,4.6,1.7,0.1,800000.0,800000.0,700000.0,900000.0,1.0,0
14474,52,0.073,0.409,11.5,0.7,0.5,0.048,0.055999999999999994,0.222,-1.28,0.34,-0.07,0.17,-0.2,-0.16,-0.5,0.2,-0.9,1.6,-0.6,-0.2,1.7,0.1,1400000.0,1700000.0,700000.0,1400000.0,6.0,1
14475,21,0.484,0.512,13.2,1.9,-3.2,0.139,0.016,0.222,1.66,-0.96,0.37,0.17,0.21,2.83,0.4,0.0,0.1,3.6,0.2,-3.4,1.7,-0.6,3200000.0,9700000.0,7500000.0,8600000.0,13.0,1
14476,22,0.293,0.282,10.7,1.1,0.5,0.079,0.07200000000000001,0.222,0.45,-0.6,0.11,0.17,0.0,-3.29,-0.3,0.1,0.0,0.6,0.0,4.8,1.7,0.1,4100000.0,12500000.0,11200000.0,13600000.0,12.0,1
14477,21,0.299,0.294,16.3,0.7,-0.5,0.052000000000000005,0.045,0.222,2.55,-0.19,0.23,0.17,-0.18,-1.49,0.4,0.3,0.1,1.0,0.9,0.2,1.7,-0.1,2900000.0,8400000.0,8300000.0,7700000.0,5.0,1
14479,21,0.311,0.174,12.5,-0.2,0.5,-0.015,0.052000000000000005,0.222,-1.97,0.04,-0.19,0.16,-0.5,-1.49,-1.2,-0.2,0.0,1.0,0.9,0.2,1.7,0.1,1300000.0,2200000.0,4500000.0,1900000.0,3.0,1
14481,40,0.18,0.32299999999999995,14.7,0.5,-2.0,0.037000000000000005,0.015,0.222,-0.96,-0.06,0.02,0.16,-0.48,4.01,-0.5,0.3,-0.7,3.6,-0.5,-3.0,1.7,-0.3,-700000.0,-2600000.0,1000000.0,900000.0,3.0,0
14482,25,0.503,0.187,12.9,0.8,0.4,0.061,0.031,0.222,0.14,-0.09,0.12,0.16,0.12,-5.85,-0.2,0.0,-0.2,0.4,0.5,-2.8,1.7,0.1,3800000.0,10300000.0,6500000.0,10600000.0,10.0,0
14483,56,0.87,0.18,13.6,1.0,1.1,0.078,0.054000000000000006,0.222,-2.15,0.16,0.35,0.16,0.06,-4.48,-0.9,0.2,-1.0,0.7,0.4,2.7,1.7,0.2,4200000.0,5700000.0,4000000.0,9900000.0,10.0,1
14484,26,0.134,0.312,9.1,0.5,0.6,0.039,0.079,0.222,-3.03,-0.38,-0.17,0.16,-0.51,-2.07,-1.2,-0.2,-0.3,-1.1,0.0,6.3,1.7,0.1,1300000.0,1900000.0,2800000.0,1700000.0,3.0,1
14486,23,0.005,0.36,10.3,1.0,-0.6,0.078,0.047,0.222,-2.68,-0.79,-0.13,0.15,-0.39,-2.24,-0.3,-0.2,-0.2,0.2,-0.3,2.4,1.7,-0.1,1200000.0,1600000.0,2500000.0,1400000.0,3.0,1
14487,43,0.851,0.11,8.2,1.2,-2.5,0.095,0.031,0.222,-3.45,-1.27,0.21,0.15,-0.12,1.97,-1.6,-0.1,-0.8,2.2,0.5,0.1,1.7,-0.4,2200000.0,3400000.0,1900000.0,3500000.0,3.0,1
14489,57,0.0,0.28,15.1,0.2,-0.1,0.013000000000000001,0.061,0.222,-1.67,-1.43,-0.34,0.15,-0.77,3.39,-0.2,-0.2,-1.0,2.6,0.5,3.1,1.7,0.0,-400000.0,-1100000.0,700000.0,500000.0,16.0,1
14490,45,0.182,0.42100000000000004,10.9,0.6,-1.4,0.051,0.051,0.222,-2.33,-0.21,-0.01,0.15,-0.49,-2.85,-1.3,0.1,-0.9,-0.9,-0.4,1.0,1.8,-0.2,300000.0,-300000.0,700000.0,800000.0,7.0,1
14492,36,0.39,0.305,14.7,0.6,-1.7,0.053,0.02,0.222,0.15,-1.11,0.18,0.15,-0.3,-3.75,0.0,-0.2,-0.7,-1.6,-0.6,-1.2,1.8,-0.3,700000.0,200000.0,600000.0,800000.0,5.0,0
14493,48,0.027000000000000003,0.36200000000000004,13.2,1.0,-1.1,0.085,0.035,0.222,0.08,-0.59,0.0,0.15,-0.18,-1.34,0.6,0.0,-0.9,0.5,-0.5,-1.2,1.8,-0.2,1200000.0,1400000.0,600000.0,1100000.0,4.0,0
14494,22,0.698,0.127,19.4,0.4,-0.6,0.034,0.05,0.222,-1.46,-1.36,0.23,0.15,-0.3,3.39,-1.0,-0.1,-0.2,2.6,0.5,3.1,1.8,-0.1,1800000.0,3800000.0,4900000.0,3500000.0,12.0,1
14496,23,0.41600000000000004,0.168,12.9,0.5,1.2,0.044000000000000004,0.053,0.222,-0.96,-0.15,-0.03,0.14,0.09,0.8,0.0,0.0,-0.3,-0.4,0.2,2.4,1.8,0.2,3100000.0,8400000.0,5800000.0,8500000.0,9.0,1
14497,24,0.0,0.544,11.2,1.0,-0.3,0.08900000000000001,0.081,0.222,-3.32,-1.24,-0.16,0.14,-0.49,-2.07,-0.2,-0.3,-0.4,-1.1,0.0,6.3,1.8,-0.1,1100000.0,1400000.0,2400000.0,1300000.0,6.0,1
14498,58,0.42100000000000004,0.239,10.2,0.2,0.0,0.016,0.076,0.222,-2.03,-0.32,-0.06,0.14,-0.49,-2.07,-0.9,0.1,-1.1,-1.1,0.0,6.3,1.8,0.0,1100000.0,1200000.0,700000.0,1100000.0,4.0,1
14500,37,0.0,0.557,20.9,0.4,2.6,0.037000000000000005,0.091,0.222,-1.84,0.45,-0.06,0.13,-0.22,-2.07,-0.3,-0.2,-0.8,-1.1,0.0,6.3,1.8,0.4,2300000.0,3900000.0,2300000.0,4300000.0,0.0,1
14501,41,0.0,0.34299999999999997,21.9,0.3,1.2,0.027000000000000003,0.073,0.222,-1.56,-0.43,-0.14,0.13,-0.35,-2.24,0.2,-0.2,-0.9,0.2,-0.3,2.4,1.8,0.2,1100000.0,1200000.0,700000.0,1100000.0,3.0,1
14502,17,0.348,0.473,16.8,0.7,-3.6,0.061,0.006999999999999999,0.222,1.04,-1.03,0.32,0.13,-0.21,2.63,0.1,0.0,0.0,1.9,-0.1,-2.7,1.8,-0.5,700000.0,-600000.0,2000000.0,200000.0,6.0,0
14503,22,0.05,0.094,8.7,0.2,-0.6,0.019,0.046,0.222,-2.98,-0.04,-0.19,0.13,-0.35,-2.67,-1.0,0.0,-0.3,-0.9,-0.7,-1.0,1.8,-0.1,200000.0,-1900000.0,700000.0,100000.0,1.0,0
